"HolderAddress","Balance","PendingBalanceUpdate"
"0x09a2e3187e53ae3de4e7065db01b5a2b9aec7079","0.000807647358772178","No"
"0xbb158fe790ceb663a183e9a30442e57ee72bb615","0.000807638314163654","No"
"0x2bca44a3151fa66082bbcc3617a2d6dfbcc0198c","0.000807625343418548","No"
"0x397c76f14071d711be59296fafad7b778409e58f","0.000807609383179896","No"
"0x8c8d5861324ade131015cd65b29a5b41f56f7ec6","0.000807587539619343","No"
"0x2c3e4bcf8947251c8b712b27897fd226cb4651c5","0.000806830984667118","No"
"0x9a61edcff6773c2991e3df8dbbc9f988a3e2a6f7","0.00080678980788139","No"
"0xbfab9dadc42ffce5b351f2301e1e2ae48589cb6b","0.000806757487395877","No"
"0x856fe9b0490c1b5fc7ea0fa4a8b7a3bab79f344d","0.000806711993800311","No"
"0xb724e88f333e6cc2cc2440a61af22a932917aa17","0.000806658475653791","No"
"0xedb6df600dac453dd8a9528faea587e64a68248a","0.000806584146193048","No"
"0xa7bd277b308e2b2af8d61371bffaae842406ce21","0.000806546996690257","No"
"0xb64082893d9ff590de19de273d6b3bac923e7187","0.00080650984975392","No"
"0xac68feef53133422fcc7c1912337cadc58ac6c03","0.000806460201622767","No"
"0x6d794e4629daba74efb5b1eca99509ea21e6a5d4","0.000806426239762076","No"
"0xb0c7d32dd417aec6562854be00824f7a5d2017c0","0.000806393941121026","No"
"0xb10556df9d8efc5f64ac984809c2c4b1cd95e464","0.000806351965139106","No"
"0x9e09b1317873fc41bd6fbc9d04c5ebf6b2d6f8de","0.000805973895686179","No"
"0xb1dae43ba7b7aea19bbabc230f2bdcd75fadc381","0.000805965864688719","No"
"0xf921262c4d3a883bff0a69bfcd0af051054fdf86","0.000805947299428647","No"
"0x3cf6e3bbcbc0702c391cbb7dae6d870249d03afb","0.000805925031259914","No"
"0x04d60dba6b181e03e6ac68b9c9d4e0a2cbbb5509","0.000805772429460496","No"
"0x2fdd62e41c5021f33a839f5406530828d079715d","0.000805720353522011","No"
"0x54baa74e612968aa190ed0831e04f80a54534158","0.000805679261727883","No"
"0x7b5ca474aeefc73827c1e83c8b5d172cb1559682","0.000805629504652971","No"
"0xd6d2aa6b398057d958a504da57b1d16ac1a0591a","0.00080558124940218","No"
"0xa571a5df00403ee981204a14c78b909d6313014f","0.000805575261840917","No"
"0xad3d612293fb2a5e9d6d3b03edaad120b2166e6d","0.000805558166183635","No"
"0x201e249e7b18a34d1e61c12bd0468c53287ac3ba","0.000805515986392025","No"
"0xb132eeb8d952d00ffd171fbf636b43fd3142c5f2","0.000805513942661786","No"
"0x70be63569ec50c4363d042a300246cac15bf3b53","0.000805482913267668","No"
"0x28ed688e4c784e524d39798f859723c43ed5dc52","0.000805472866656903","No"
"0x8262edfedaf083cc71aef27c0422db05cab6304c","0.000805440739386334","No"
"0xcc49ee3c1ae3fc40ecd83c2fda5e1dc0fd0f7e76","0.000805431793793835","No"
"0x34646264f4f88b88406d29c579ee3be3efad60a3","0.000805410594241165","No"
"0x15746f8559f841eb8815423d02ab1389f3a71f0c","0.000805368426039398","No"
"0x94c4e8941e4edf5a0988275eccf63a08bbd26b68","0.000805359239101203","No"
"0x6dcd9799431aefb5a2f3507d024438451b43b142","0.000805326261149187","No"
"0x553748d55cbf9032bef577f2b1295ac6632ec547","0.000805318174928907","No"
"0xa9017b32bd82563f585e16d389fe47545768ed52","0.000805284099570187","No"
"0xf111fed1016bb36dcc5fdef6a571df6751bc5757","0.000805264152380556","No"
"0xc7c502b1fddf28f4feb3247e4399aa1df9e3ff5f","0.00080524194130205","No"
"0xde9448a825eddaa068541681eb64d81f551b33f9","0.000805210629665009","No"
"0xacaa44ea3d012fb2afc266b82f03f7bf879e3dce","0.000805206220309137","No"
"0xf1e4c0b36265290f1ce3fb7f3509b98de3235df8","0.000805203051109364","No"
"0xf4fcf7011fd6537773cf2a9c8a6958318fc96b54","0.000805192613275627","No"
"0x2b63129415f73a561b031785355ed1a115a02f9a","0.000805177912034444","No"
"0xef86924e09e5747933f51c43c6029d6cb976bb38","0.000805166202010153","No"
"0x1f888334c18714aca678c39e58948347e89d7d76","0.000805165705107276","No"
"0xb2d2f1353b249d3888ea6502ea08f29f21899d6f","0.000805151561846545","No"
"0x93e4dc7bd50b9317c728787ebbd538bd34a6d73a","0.000805142075961552","No"
"0x6dccae206a982bbaf16d4baf317f682f623a1dd4","0.000805130366719017","No"
"0xbedd91e8594fdf0ba7ff3dec4f47a260375b602e","0.000805124583639959","No"
"0x79cfbcda2a8c2bf714491000dde0781bf3309326","0.00080509496762893","No"
"0x9cd85c1d9c72616c71128c523a3f226594e66a78","0.000805002190331077","No"
"0x91c10e8bd93d7201629495f7c0d80fa48c92ac4f","0.000804988934548507","No"
"0xde5c8b3e7f4539f2d40a0bd70f7b011c52ccb909","0.000804960054198488","No"
"0x44b8246a61006d0ab98445efb3b021385667d40e","0.000804943952657699","No"
"0x3d6da8d561eb79a6e356a0f346ecad8ca9b16c85","0.000804898945931396","No"
"0x3bae9422a1f3022ad29b62538c7f2e8eb28de2ff","0.000804879824929013","No"
"0x7a4a0358461fcd82c5a649ea954e7652b9bb9d61","0.000804837698403377","No"
"0x4e6efd63ce691e7458d22b8cc987ba3913fa73ee","0.000804795575184935","No"
"0x95c6e9075900d720594c66dd541412eacf4faf34","0.000804782886330489","No"
"0xa9e17fc4f5f3efdbfc8c8de0a98f5997ef06e7fb","0.000804782421779307","No"
"0x72050011f00558345496906db31906f3e8f54389","0.000804778658818695","No"
"0x3aa149512c52c4f8da560e6d86882d529480dcdb","0.00080477443134017","No"
"0x5e35e0c190c35c2e902df3d26328183c96339dc4","0.00080475345527338","No"
"0xb9d46632543daa86a97bcf9b793572ff4239fe1c","0.000804728242333763","No"
"0xb8c0ab21a5543a217f75fa793001009ea7b6cda0","0.0008047240152525","No"
"0x7ca205e7e194db7619e5128872749b6acfac731c","0.0008047113386683","No"
"0x3af07b32c3ea470a11b20507cc03a26afea2b0cd","0.000804703486400931","No"
"0x99c407919dc06f7258a7949597dccce9ba361a15","0.000804699006565008","No"
"0x66e878cb7233808000311895673a5e5a201e4b3f","0.000804683399766456","No"
"0x226b498895f62d25a2efb83e5c08fd6db904c14d","0.000804678920098271","No"
"0xe8abff321c8805d38b8f6b07d2b4830f851397a1","0.000804669225369387","No"
"0x7497b50f1f165bfc0334e25dcb934d78a4e1465c","0.0008046659046669","No"
"0x8e477b28e72cc575fb91fd2084ca5b49255f41b3","0.000804654913987408","No"
"0x52ba2b9a016c775ce4c2de68797344a1bf89e238","0.00080463930873153","No"
"0x3e0ab2e6a2018cd188f93aa14060944571a0c253","0.00080458500868865","No"
"0x6d59ea708e5bb42528be52aef16c517570606ed8","0.000804542905306142","No"
"0xd822aaba2e2c55e438c9a6a10fefc16b6ef15ae5","0.000804506657036537","No"
"0x3dc6a5e97eb510c59724c0170b8c98dc6ac6e3fe","0.000804502634618352","No"
"0x5b4671e45326578e638336bc7727739754434e5e","0.000804502431701068","No"
"0x50c9885105eb397d755659ca7ed9f719cfe3f5aa","0.000804500805228404","No"
"0x7b9aeee4254fa9723afb0c755b98c56a5084ccd6","0.000804462652872167","No"
"0x6ff4b923d8ec0b3ff9c7463a7e88a862d60b939d","0.000804436718101384","No"
"0xb49fc348f920b7889abd9eb69e682162d0078a8c","0.000804410389053965","No"
"0x61bedaf58df0e556264644be02081156698d85b4","0.000804396076593645","No"
"0x1a73ebcc1821055e290ddce85e051e719394dea5","0.00080439220642763","No"
"0x9a7da1cf8639c459da7cb510e30da6fabefddf99","0.000804387981993795","No"
"0x965a57d387e12ee4262ba18e6accb039a32ac0b4","0.000804382497952306","No"
"0x1438da89dbcd0bdf6535acdcad40e13c72b48ee8","0.000804353988040101","No"
"0xe8baeeea8406d7e8dc5837571d0af82d3de001da","0.000804324758862219","No"
"0x5f4ee800c537c0616e0abd8282f0829ded64cad3","0.00080432300506938","No"
"0x1b3f7d55a2a55cfa511356fc3a877fae185c65fd","0.000804318781180661","No"
"0x10078900234f3fdf3f4b66ee0fb7684250a232d2","0.000804314557325216","No"
"0xcd443d9c3d93f7bff27807b546940ff0504b7857","0.000804282675905817","No"
"0xf41d131309623a072bd03cd82b64165d36986150","0.000804259829857594","No"
"0xe7bafe271441e4a5c915940e987968ff42ef19c2","0.000804240596252063","No"
"0xaf2bbe066a0c4f27419ea583132286e20fbcc71d","0.000804226426641315","No"
"0x782cddbb0682a4b737b59a26f5f0624eb320ed0f","0.000804219855639723","No"
"0x5a9d0a2fb71582ad78fc221d88a811e1092349a2","0.000804184351401814","No"
"0x90a26b50fdfdc0cd2ff16580b1893a6fe2b1cd3b","0.00080418189421712","No"
"0x6081eceaf6104896d1dd675ca93bf000b19e10a4","0.000804169272369775","No"
"0x73ca90c3c03252087845d1d43b7c05aed95def42","0.000804165049691983","No"
"0xdfc8ce98c1e43228560487b5b2a8f894a2ac0feb","0.000804160827047453","No"
"0xd940882dd6b12662290798bff492229ca860eb9f","0.000804145921278008","No"
"0xf68406e60e5c14ca71c6daf9dc33b3055785a0c5","0.000804141698784141","No"
"0xcf01111a472f37466190da1d34effdd0175d6f22","0.000804135709493855","No"
"0x51abdd25f45ce0ea272a30a9108b8ed362b4ddf5","0.000804097754028911","No"
"0xc2087dd69d13125fb60521e84b28759fceb6368d","0.000804054438247049","No"
"0x935f54fd74eea9a2e0915103c5657fc013cfe8e4","0.000804051576553705","No"
"0xd01138928ddc8baaedff2f29f365d458e75b62a8","0.000804035839228838","No"
"0x8e39d672a6b3cb24cfbf31df52edf951b3f5c739","0.00080401362704518","No"
"0xf53a94327c7402bb7509141ef195e5876f6cf94e","0.00080397819033607","No"
"0xc512fae2016f9f79f7338e1d351445b0f1083d73","0.000803957573230146","No"
"0x21230e9dcddff05c193b1078d2b6b8528123218f","0.000803952934075545","No"
"0x68771ef73342ad4554d11ef4ff276c672b1c1982","0.000803949643370919","No"
"0x304d1428e09165e1dc5a617cacd242343bf073df","0.000803922151742386","No"
"0x44aab81bcd42ba66b7594fa8c1ecc2248c1212c6","0.000803903478653403","No"
"0x6e80b3360cc3281f1c3334d198bedca2e8ff4cd5","0.000803900766027418","No"
"0x409b495940ec18bc221357d775616aaa08e3c37b","0.000803896127364507","No"
"0x9e03e2b92eb5381401d6f3c6256fa118c9b97635","0.000803865539629148","No"
"0x14e2765a2c20e289702c6c6a307ddb7c8df0763d","0.000803864514903233","No"
"0xe496e3e99b4125039e3f4db49df3d86b347536da","0.000803864088903745","No"
"0x67cd17545fe81c75566ae70263ecb03d2cbc2803","0.000803859450558291","No"
"0xda84a992800b27a5db9d4280b7fb81e3a7252fe7","0.000803856018910801","No"
"0xd5fc2e71ba116a2a7bbcf222623b7368b6fbf063","0.000803851798700093","No"
"0xeb4a4e5c787056c961127f9a5209d99adfffe949","0.000803822468061749","No"
"0x0292bd8415d7ecf884835628428ca09c8ff6d3b9","0.000803821820026674","No"
"0xa0e6e875e5930d69b63ba2d20ccbc1a15ae729ed","0.000803821012922896","No"
"0xefbde13d42bd756658b4d40340364ede344743da","0.000803819382155505","No"
"0x57cc1c347c4927b153c46bbe73f019e4d4ae3530","0.000803817182047041","No"
"0x09b984f4e9dc24980ea142555dd80bc6a31d4a00","0.000803801151596961","No"
"0xa9d0a73e41520b9235010e8a87cf1c161b5a2815","0.000803796931818327","No"
"0xfd0e11184a51bf0ebe344d3e80b40c3870546a52","0.000803781449084214","No"
"0x7889107600b9a40b614654c717110a3d7c81295a","0.000803781382083082","No"
"0xe28c6692ba2272ed1ff94ae22b4e7636ee53a87f","0.00080378042451911","No"
"0xb3546c245b7f3a950234483de79934fd98d6d101","0.000803776819429433","No"
"0xdb36c9a426c2d7187c410a66f19d85039c69eec5","0.000803760924117358","No"
"0xd25ec13d8db73c5feaf95aebc1db0ed82ea8d2f6","0.000803756361637926","No"
"0xaa4113117dd88184bb9123147c966a890d216bb1","0.000803739408759727","No"
"0x972c0adbe08806ab36918c45f0db2101cca07211","0.000803738384274987","No"
"0x0e0f46a2bc97790b37e23489461d074cac28265a","0.000803711110389421","No"
"0x9c1094d762283fe523c72ff5257a610ba2db051e","0.000803697371733413","No"
"0x1b3b2507ca83cd50c856f8b951e847ffb5f24e13","0.000803696347329047","No"
"0x1a83f5e3b65f76b291e802400caa1ec878c2f39c","0.000803659456799873","No"
"0x092627bd5230d08099774c3d76a1c4e1bea991bc","0.000803655338004913","No"
"0xf8d0c7ea5deafd0cde8d925d870b8490271c2e90","0.00080365431368091","No"
"0x4ae8ca76d9c6a8a0d4b373ff8939577cb89ab948","0.000803613307573893","No"
"0x642e82aec1fe7ac4aa3c0512d06b7ce782988b68","0.000803612283330252","No"
"0xc6c8502198d565d96f24280a50e25312498d4a87","0.000803604132933702","No"
"0x6f3a27eb3dd24f11f7b505d35f05fd6dc806d142","0.000803599571789201","No"
"0xc3450fe76ee03f63bd70d82a20f4366d89a9233a","0.000803583681734622","No"
"0xa8b7b2d3f4beed3b8e41835f8e9a67ee7e4f5d58","0.000803579120764257","No"
"0x249bcd7e5edebbd0dbc28ea06b855b298c3d73fa","0.000803570256276762","No"
"0x9a8b557180598f0b241b6792b6f9b6dbc6215cd9","0.000803567171822767","No"
"0x535f6f182f62e9c4213d354aab9c567e19f71744","0.000803528232520016","No"
"0xb1d0cc1192d83604f2527d3165ee30f64cf851a5","0.000803491344066583","No"
"0x04ace83974071665e187713c29dd91ab69440fb5","0.000803486212059742","No"
"0x63656b5fa7cd34f9dc06e2f9bd7b060ab1b89a85","0.000803449326499861","No"
"0x607a674cd2a2a80e331ec86fac70c77df7014c83","0.0008034483025697","No"
"0xa0e24e1e835e0ab02ca754d1283a8cd2cbaf6c47","0.000803429628264949","No"
"0x38be5bef0232889035d4cf23232a4341251da609","0.000803425411411596","No"
"0x44392cfd00a88cb9e852782224fbe042e2c7f442","0.000803403204869144","No"
"0x3fe41c8143b7407e7915ba34d91d40e85f44df47","0.000803402181027139","No"
"0xbad993a5396e3e5d564f1d5faf56c56fe1197b68","0.000803365301253449","No"
"0x2a8eff81bf37da185adb9b29d3f4dca6a3482ede","0.000803346245699646","No"
"0x1c70aa2fdfafc428c5fd678eb5a99a00ab7f9417","0.000803323293573078","No"
"0x2a2bbdfa414340390c72c3977d2d84ca6f2e5dbf","0.000803322269883826","No"
"0xa2897d3986915c09b01f5b1621b8ce6241d1eaa8","0.000803277182794053","No"
"0x0a259cbf6973c92c9aa10e5965924c9f233356c6","0.000803252172261862","No"
"0xef0e1f633f2d9c2ba2de51276c193ab46f1dbf47","0.000803234202911898","No"
"0x641c41867be01e5d043f0da2b17730962a2ddecb","0.000803218416768218","No"
"0x8a2730f86ebb5039197facbe84dc93a2ae12a3b9","0.000803213026608438","No"
"0x0e52b47e828dfea86bc100dd1cdf1c04fa48d845","0.000803208811460248","No"
"0x8443154018f3f1e56bdbecdafa98a5e63c589960","0.000803186703355763","No"
"0xf7a7a858190f4dc73de66df5054591711fc94329","0.000803182488414771","No"
"0xa14216a003063039b845c56159538db3b87a3564","0.000803172315018695","No"
"0x82b255a41dbd374486ad77634017d37c0dac8982","0.000803130322473972","No"
"0x02b6f552c6e6de479c512f4a5e10cd19ffc9bddb","0.000803106341286203","No"
"0xdbcb4b1eedb7121b8569c434fdba999a3caef51f","0.00080308833322246","No"
"0x56e331cfeb500c8cb37428dcf6ef8a4c5abe6a4f","0.000803050451887212","No"
"0xb38b8fa382d8afe1bb8d63a0d784459ed61e9086","0.000803008468899134","No"
"0xbe6211ff760701abaf2dff8ce6c6b64215628acb","0.000802966489203244","No"
"0xfc6213faab97ef1c2407c006df22004bd01e3702","0.00080292451279918","No"
"0x3d759689ebefbbab7f1d404e6bde8d275ffb73c5","0.000802882539686617","No"
"0xce4bf30fb2209a38eda6cbc59d36d745f53e6db0","0.000802840569865193","No"
"0x4bd2c576b625cd2c7b261ceb427fbcfedd64c2e5","0.000802794500641871","No"
"0xad1977f1ae22de38358ab4abf536250597d4cf18","0.000802752537723412","No"
"0x333f8900a372ee184ed177c97dc3d48757f95bc1","0.000802714680144412","No"
"0x0471ff70a33b8a34d05097f4421d23be98d099d0","0.000802668621756351","No"
"0x88e5e7b540cb513bbc655f7114702849e6713533","0.000802638632103385","No"
"0x220b974bb06cb55a9c65591d1e813432cb659051","0.00080260658826759","No"
"0x9bb26b0aa1f9f84dcfd3399ad8eb8b235cbd9e73","0.000802513045502502","No"
"0x7fb09434cda7aa8abab5608d5f97cc42acdb4783","0.00080247110464974","No"
"0xed7ef2e255fb17e3a1ad6a7aad57e79466e1fe82","0.000802429167084746","No"
"0xbae6f2b1ba90593c38ac4b49f740a5a88fb294c3","0.000802387232807195","No"
"0x406cfe6b2fc47fb72b94d1711e6a77ea1201fec4","0.000802377412309783","No"
"0x71c8cd1532dc9831804b6e93217e1fb4b4b2732b","0.000802372861605339","No"
"0x05233687ab020175af30663e2ced2091fbf886ce","0.000802345131451911","No"
"0xd12c982d92a10dbea40d77415bfa726cc82a3ccc","0.000802341061756779","No"
"0xbbffc667d1dd6aa884d36385b52107d7216bb4de","0.000802336511361578","No"
"0xe15ecc7c01f4e18d95c5c501362260c7a9d3d585","0.00080231123129317","No"
"0x9269f9999f74afd8740e7cef07227946ffe3ed1d","0.000802308703153374","No"
"0x7b83fb9f6416e44175875e003f9e99693c0ad7fb","0.000802291706381565","No"
"0x3f14f0385139eb8ee26e82379030ccac954a8125","0.000802277162939686","No"
"0x0889863238bdb01688020bc3401de501d1b75c3c","0.000802250953050772","No"
"0xf2ef2348af0c0d03938e90bec663ef768d0b3660","0.000801452254878433","No"
"0x058d0465b0ea9f5b3b3b33891189da45052206f6","0.000801448053583041","No"
"0xee175443d80ffc1644fc78413e3d76a7159acfd3","0.000801443852320663","No"
"0x542acc5d9b00a8fa578bbcbf83d4622673775a53","0.00080139691945389","No"
"0x719a08f531880781b1183a5261476f790e8aea1a","0.00080136026417865","No"
"0x17bfbe994de6a7177a99b9e74c1f184d5c7cd604","0.000801356063606568","No"
"0xb22940d7d14b517e60e531cf3bd4ac1264ddcca7","0.000801326897812087","No"
"0x1ed473d4ff2b17eadcc44dc36d7a85d5e6011801","0.000801278598757951","No"
"0x77b97a728528ef7ff9c984eff8347306a8656047","0.000801174777761064","No"
"0x22404c8105d6fcb608fcd178f8ca4f30aec24b73","0.000801170578647331","No"
"0xbe6a3636973a7feea779d26823a7e79f5e55ffc0","0.000801101249118924","No"
"0xb61c08db22de88dc4c8623b433e0ccffae179444","0.000801097050583239","No"
"0xfea511e5fff9162deac14249b7ef54cd978780aa","0.000801092852080575","No"
"0x25d142ef6b1805128e59dd96d4d39c8feaa09b45","0.000801059796349075","No"
"0x22ccb9d44f4071e87c9b1825d771508260878311","0.000801055598139261","No"
"0x51afa683c013d5b56452be445cccd4f39e65f359","0.000801051399962468","No"
"0x2c1d27bc1f11296fabb1ebb147daf5d185d99337","0.000801043293511457","No"
"0x3590873aebc605d83963f8b15af319d8057d0531","0.000801039246977417","No"
"0x7ff1237ba2fac7030a2ab698c18842e4338d133e","0.000801035200474017","No"
"0x0de27b58a1b61a6e0e4dd36bd80032930193ed3c","0.000801015558972955","No"
"0x8981e875bf46a8d1636a7802fea54cbc3a6c5590","0.000801011512649061","No"
"0x448c6340b11c4f09a308c7ae8c82b770b55af709","0.000801007466355815","No"
"0x33efa17669c22fcf89bbb0a42abf8ae5a45b030d","0.000801003420093257","No"
"0xee087a04024a4831fdc2c3afa17f06b5d8490f4c","0.000800999373861325","No"
"0x36b532e849c8349893b59182249d01d21603e5be","0.000800995327660079","No"
"0x7cd84fc1e16de777696f9d145c9cee7df776aaab","0.000800965586954807","No"
"0x81cf84099d9aa916363297137f38845195052379","0.000800915597367464","No"
"0xb7a5e87f530422e30f693786d4990247ef476552","0.000800911400291185","No"
"0x968e000f61259e4db32d7ecb93d172f8ea100b62","0.000800907203247899","No"
"0x487273e6df191773a311ca51f5150782374c6afb","0.000800887278862056","No"
"0x804344f53599c18fe71f08bdab79ef2fa29fd2c5","0.000800878721494624","No"
"0x5cfedb8bd1df3844ff0bea5ece46c5e10fcb4d48","0.000800874524708184","No"
"0x6b4fd957321e769fc87e20b5a98bc0696c0f6c23","0.000800870327954762","No"
"0x86575f22709660a499d39560cedb159ff743b668","0.000800785945167256","No"
"0x71a96da90691bc1febb6bd8580d2d07e6a067c8f","0.000800754353032839","No"
"0x863deaf8ac03cd6888c5c92a9e951dd62f99dddd","0.000800720814738399","No"
"0xa191e4d22d69f3df3c386e08252f2803ffb312e3","0.000800704590984907","No"
"0x80d40664353340893c75ae4a89eafbc1fd98fb0d","0.000800680104810736","No"
"0x290299a387a7d7ae0537580c6920bdf6c2852b5d","0.000800643197682641","No"
"0x146d13c96014c5e18e8810b0287d2a33a95f4027","0.000800637483589086","No"
"0x479790516f01a608c99dd682b1e3a41923e186f1","0.000800633288698741","No"
"0x99d31b92630294412b51867c7fdf293036c6ccd9","0.000800629093841347","No"
"0x97486abc8a81ec45d22dcbd67620739c10022682","0.000800598529518396","No"
"0xccf9c364c30e97e8335a7b476676449f2356580b","0.000800575865305465","No"
"0x977fd48e2d3215a7a54c7ee286a36c08eb24bd8a","0.000800558557111867","No"
"0xf6ba45935f1e1df8eebc02520cfb2fb68c8b0d9e","0.000800499456074009","No"
"0xf031d7824f0d338cb60249d45fda8e45420bf399","0.000800467213014316","No"
"0xf5b30976012be417649f5b1af07c1347f91fbf05","0.000800463019462065","No"
"0xe3eba807799243a4ac553d336ec42e473fc57ba1","0.000800458825942784","No"
"0x5a8e6952e08618a6858b081f3cec741264cc27b1","0.000800454632456428","No"
"0x1e5617083d767458dc89c6be7e3d795e55f59282","0.000800452575656296","No"
"0x1bf8982a184f1e59cc6377a09a86557fafeb0fd5","0.000800450439003062","No"
"0xad180b02370998b7d6df890d657372c5755610f0","0.000800411886183222","No"
"0x34909249755d047ff7274d7bf3629d27f56c4f42","0.000800399918803475","No"
"0x60269325a5b77521860f1a99cd39a3d40d00c671","0.000800375896947139","No"
"0xb03015b76612fbfe616e46f3a6bf8ddb6a23c115","0.000800371704112475","No"
"0x572a4da457d6c037b5b15ddb14bdcb644123ab79","0.000800367511310749","No"
"0x5d7a80038064810fbc0f8ac2a71d49b7d74ff5c5","0.000800365887624171","No"
"0xbf0460846ba008d8f6566773bda046d028c99021","0.000800361694868141","No"
"0x9fe13270e7d5f4bdd240f2823977687152d289c3","0.000800360577101823","No"
"0x3b759a246a76191e366c04d8e912f2c4588dc2a6","0.000800357502145087","No"
"0xb7a2e94f9d1264e9ffe432bb5cba11f2645bbb57","0.000800300973055137","No"
"0x376bde5bd58c1bdc8c9501efaf795fb6f2703e21","0.000800300961972212","No"
"0x8c89cec47e44e2918ef672757eacf112bdc15b73","0.000800245542620074","No"
"0x2460f75da90ac48e20f14c806932a5a06efcef18","0.000800241350809668","No"
"0x27f7751bd4c79e869f19e172d9d13f027663bcb0","0.000800237159032187","No"
"0x07c74eaf83853a008e925456b991a9852f04b5e4","0.000800232967287655","No"
"0x7002ff30f1d4436f342f0fc30c017e2285009d1a","0.000800226806151049","No"
"0xeeed868636ef6177a0272fa032dfe6232b858b85","0.000800202007394429","No"
"0x64d5c9a46ff31350fac963fd4a245d684335593f","0.000800197815926074","No"
"0x2385354f0044d46404b1e8ed7ee1a5f0bca6a935","0.000800193624490645","No"
"0x732e575889a3e9ebfd0ab8f5f92e4f8e81082f03","0.00080010040952475","No"
"0x8a8d6d56aabe009dc740bd609b878963d2475d74","0.000800044925719687","No"
"0xc1e345607e6a8231eb7050358dae731bb95c1b34","0.000800029410437135","No"
"0x30a238002bede4fcd37ce3760524822a76fac794","0.00080002522032482","No"
"0x18eee0d197e27d6408858c4d15fcea10fe7b434e","0.000800021030245401","No"
"0x3ff10cddbbd62596c05ff1e33ca1b5cb017b0cb6","0.00079991269612144","No"
"0x95c16f618086a29010bf835aebf71d92b5e05a29","0.000799908506926003","No"
"0xdbc28ed8fcc42670b6661c9139baaef370d7f691","0.00079990431776347","No"
"0x13538199ba9fb9335ee101cdda8cc37929ed9ba8","0.000799878592044928","No"
"0x1284faa16b3528f199119943567d2afba78282fc","0.000799805500444611","No"
"0x3025628ef04b2460ebc297958257ceb12fe0ffd7","0.000799801312091234","No"
"0xa31671604241a18dd35c6c3aaf0aafcea0b04ce3","0.000799797123770741","No"
"0xdfa5a8d9c010331bc3cdbfdea2cdafbd1e89b4c3","0.000799787876909762","No"
"0x0d885c515049a684fae01249f6513bc0ce82cca7","0.000799771797102383","No"
"0xdcac0ebfdf67dd9906d9bedc763491abad15e83d","0.000799767760199082","No"
"0xa2ac39961bf0ca71074f8f3861df708371500c19","0.000799763040113827","No"
"0x59c7232c5979f970bdbe4e5595231dee7a1f8b15","0.000799758852093961","No"
"0xf287ef4d82ba0054a6d227c73ef20f7ff61cc4fc","0.000799754664107009","No"
"0xb1f96e3be00f61bd3b91daaf6a1a849778499795","0.000799751025701558","No"
"0x279cb529268e02fdff5de26a04b3459aa05c628a","0.000799745417982352","No"
"0xb8f71e7792d746b62263e63694384c84e34bbdb9","0.000799717809919182","No"
"0xe23885bf499bfd1ef4dadc2dd2648fad1d8fe8c7","0.000799684596206077","No"
"0xfc1c0337e358feca773d34824e26b2d2ef3ff309","0.000799680689135951","No"
"0x899b7c6c0107d4eccb8a2744494f1ba769fb7919","0.000799664079813892","No"
"0xd9593cf3e4ca0a9f20c9791a25b60cb4cd47af19","0.000799663537639854","No"
"0x2f6322e293e4c573fc25fb95013d3efbdab36dcf","0.000799654293095454","No"
"0x3de44e3ba85b256e647b007a0279d3382b0e5785","0.000799650105929764","No"
"0xa2fbcdd5414f3ec9b317741caffc8f14370f5c4d","0.000799645918796964","No"
"0x5e0d187f9f82d8ae10d9679ce1b489352c0e32d8","0.00079963897012075","No"
"0xde276af5ab93ac7a87b48a2082feac0f997c5eee","0.000799622126893724","No"
"0x078a55f05cc4f46b832372a10b9faa47dd81282b","0.00079959923308394","No"
"0xeb2ace1a65f73d907c8299a3e42ffdd29a95279b","0.000799597254370153","No"
"0x2f872661489ea0b42910c5265a2c01e49b7fc6a2","0.00079958998965461","No"
"0xdb764df59e43c69879ebc2cbd9b2747e96a0e3aa","0.000799585973778909","No"
"0x71d566327a77fa55dddaebdff400c77418f2d997","0.000799585802993971","No"
"0xd89642f617daee1c2b34b3e6619bd4fad9d96db4","0.000799583062570167","No"
"0x801f7446c66c051712807fe0cd3b2859e80a6976","0.000799581616366214","No"
"0x8c305baea5601dcb171ddca379420e3395299ca4","0.000799560587297303","No"
"0xba9eb7bd0df7ae24a0865384dc2ece9dee6a7bdb","0.000799555541883819","No"
"0x4a22d209b717a7fd9bdc596700e0a4b4d7b57f6d","0.000799549855766298","No"
"0xe2a1e33587f311fcbefc649ffa3543e10d103966","0.000799545669420876","No"
"0xcd4b07aca6f0c811cf89b4f093bdbbb5cfe9ab1f","0.000799536426920308","No"
"0xdee302524253f55c3e69dfcf0f7bbd86fcffa2d3","0.000799526014063871","No"
"0x358c4af889bf3c3e3840abbd46cb3a3d385a1967","0.000799513832661432","No"
"0xf2e16e1eaf6a90878bd2c57ec543a36250331479","0.000799513685217662","No"
"0x72a82d6cad573bc99077b0a5b208bcafcf4c62c8","0.000799505525835058","No"
"0x5174827b50726ba16b1aa63935432606e3a8b89c","0.000799484351263895","No"
"0x7da4a42b5ce9941ded85db7931e1510184a0a69a","0.000799484307151934","No"
"0x1353fc705842f9ddea9ab2d7604925c28933fb16","0.000799477246807568","No"
"0xf44614f657114f92272be945383d00a46dd8ad3e","0.000799473061032373","No"
"0x1c4574fea3c8358d1f024922007ad7267a1aa747","0.00079947212670261","No"
"0xa807d1a4ba3a91475c893d52cda52954ad934d65","0.00079946887529006","No"
